Record_id,Date,Commodity,Grade,Region,Source_Type,Trader_Name,Deal_Type,Price,PrevDatePrice,RunningAvg,DeviationPct,Flag,Quantity_Tons,Currency,Remarks
REC2109,10-10-2024,PET,Injection,East,Distributor,Trader_12,Spot,77.94,125.32,110.47,-0.29,ANOMALY,873,INR,Low supply
REC2474,10-10-2024,PP,Blow Moulding,North,Manufacturer,Trader_32,Spot,123.02,86.22,107.78,0.14,REVIEW,293,INR,Import pressure
REC2839,10-10-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_49,Spot,136.02,155.02,107.06,0.27,ANOMALY,946,INR,Price correction
REC0285,11-10-2024,LDPE,Injection,West,Manufacturer,Trader_8,Contract,117.92,100.71,95.56,0.23,ANOMALY,932,INR,High demand
REC0650,11-10-2024,HDPE,Textile,South,Trader,Trader_40,Contract,69.44,90.76,110.43,-0.37,ANOMALY,995,INR,Price correction
REC1015,11-10-2024,PP,Textile,North,Manufacturer,Trader_20,Spot,96.24,71.32,109.57,-0.12,REVIEW,175,INR,Import pressure
REC1380,11-10-2024,HDPE,Film,Central,Manufacturer,Trader_70,Contract,136.91,90.23,106.60,0.28,ANOMALY,267,INR,Stable market
REC1745,11-10-2024,LDPE,Textile,West,Trader,Trader_60,Contract,139.19,119.45,119.50,0.16,REVIEW,882,INR,Import pressure
REC2110,11-10-2024,PVC,Blow Moulding,North,Manufacturer,Trader_60,Spot,88.79,98.98,112.02,-0.21,ANOMALY,923,INR,Low supply
REC2475,11-10-2024,PVC,Bottle,South,Manufacturer,Trader_21,Contract,133.01,85.88,113.28,0.17,REVIEW,597,INR,Stable market
REC2840,11-10-2024,PET,Textile,North,Distributor,Trader_64,Spot,134.4,108.86,128.66,0.04,OK,402,INR,Low supply
REC0286,12-10-2024,PET,Injection,West,Manufacturer,Trader_51,Spot,146.03,117.42,116.48,0.25,ANOMALY,418,INR,Price correction
REC0651,12-10-2024,HDPE,Blow Moulding,North,Manufacturer,Trader_51,Spot,154.79,154.97,118.19,0.31,ANOMALY,81,INR,Import pressure
REC1016,12-10-2024,LDPE,Blow Moulding,East,Distributor,Trader_70,Contract,127.08,124.62,117.27,0.08,OK,642,INR,Price correction
REC1381,12-10-2024,LDPE,Bottle,North,Manufacturer,Trader_26,Contract,136.21,134.28,126.65,0.08,OK,137,INR,Import pressure
REC1746,12-10-2024,PVC,Film,West,Manufacturer,Trader_5,Spot,99.83,96.6,111.35,-0.10,REVIEW,468,INR,Low supply
REC2111,12-10-2024,HDPE,Injection,West,Manufacturer,Trader_69,Contract,116.56,128.03,124.91,-0.07,OK,337,INR,High demand
REC2476,12-10-2024,PP,Film,North,Trader,Trader_2,Spot,137.39,86.47,111.54,0.23,ANOMALY,201,INR,High demand
REC2841,12-10-2024,LDPE,Bottle,West,Trader,Trader_54,Contract,69.4,87.03,112.97,-0.39,ANOMALY,742,INR,Low supply
REC0287,13-10-2024,PVC,Injection,South,Trader,Trader_9,Spot,94.93,87.13,108.76,-0.13,REVIEW,936,INR,Low supply
REC0652,13-10-2024,HDPE,Bottle,North,Manufacturer,Trader_77,Contract,94.8,103.06,117.13,-0.19,REVIEW,893,INR,Import pressure
REC1017,13-10-2024,PET,Blow Moulding,South,Manufacturer,Trader_40,Spot,91.56,115.74,104.30,-0.12,REVIEW,999,INR,Low supply
REC1382,13-10-2024,LDPE,Textile,South,Trader,Trader_19,Spot,113.44,127.86,107.78,0.05,OK,814,INR,Import pressure
REC1747,13-10-2024,HDPE,Blow Moulding,South,Trader,Trader_49,Spot,157.9,148.12,130.83,0.21,ANOMALY,704,INR,High demand
REC2112,13-10-2024,PVC,Blow Moulding,South,Trader,Trader_56,Contract,140.91,157.34,111.35,0.27,ANOMALY,179,INR,Price correction
REC2477,13-10-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_56,Spot,89.97,136.02,106.38,-0.15,REVIEW,386,INR,Low supply
REC2842,13-10-2024,PVC,Injection,Central,Trader,Trader_65,Spot,117.22,91.77,106.92,0.10,OK,396,INR,High demand
REC0288,14-10-2024,PET,Blow Moulding,North,Manufacturer,Trader_28,Contract,114.75,100.46,108.12,0.06,OK,13,INR,Price correction
REC0653,14-10-2024,PP,Bottle,South,Distributor,Trader_77,Spot,107.05,145.85,114.67,-0.07,OK,720,INR,Price correction
REC1018,14-10-2024,PET,Film,Central,Manufacturer,Trader_14,Contract,119.22,70.59,115.07,0.04,OK,815,INR,Low supply
REC1383,14-10-2024,HDPE,Bottle,Central,Manufacturer,Trader_76,Spot,142.03,80.19,112.23,0.27,ANOMALY,348,INR,Price correction
REC1748,14-10-2024,PP,Bottle,Central,Trader,Trader_64,Spot,106.27,147.93,111.88,-0.05,OK,628,INR,Price correction
REC2113,14-10-2024,LDPE,Textile,East,Manufacturer,Trader_68,Contract,68.44,123.28,110.63,-0.38,ANOMALY,661,INR,Stable market
REC2478,14-10-2024,HDPE,Film,North,Manufacturer,Trader_51,Spot,69.3,91.13,115.14,-0.40,ANOMALY,585,INR,Import pressure
REC2843,14-10-2024,PP,Film,North,Distributor,Trader_61,Spot,109.36,137.39,111.43,-0.02,OK,759,INR,Stable market
REC0289,15-10-2024,PP,Bottle,South,Trader,Trader_44,Spot,111.11,107.05,114.45,-0.03,OK,424,INR,High demand
REC0654,15-10-2024,PET,Textile,East,Trader,Trader_44,Spot,75.89,98.84,98.13,-0.23,ANOMALY,487,INR,Price correction
REC1019,15-10-2024,HDPE,Blow Moulding,South,Distributor,Trader_53,Contract,138.35,157.9,131.13,0.06,OK,359,INR,Stable market
REC1384,15-10-2024,PP,Injection,Central,Trader,Trader_10,Spot,106.52,95.53,112.25,-0.05,OK,180,INR,High demand
REC1749,15-10-2024,PET,Textile,Central,Trader,Trader_50,Contract,79.29,114.93,116.13,-0.32,ANOMALY,456,INR,Stable market
REC2114,15-10-2024,HDPE,Textile,East,Manufacturer,Trader_33,Spot,158.48,115.17,113.45,0.40,ANOMALY,445,INR,Import pressure
REC2479,15-10-2024,PET,Blow Moulding,East,Manufacturer,Trader_69,Contract,65.18,85.64,98.29,-0.34,ANOMALY,702,INR,Price correction
REC2844,15-10-2024,LDPE,Injection,East,Trader,Trader_10,Contract,153.15,103.34,103.62,0.48,ANOMALY,110,INR,Price correction
REC0290,16-10-2024,PVC,Blow Moulding,South,Distributor,Trader_2,Spot,98.62,140.91,110.82,-0.11,REVIEW,33,INR,Price correction
REC0655,16-10-2024,PET,Blow Moulding,Central,Distributor,Trader_10,Contract,144.51,81.29,123.86,0.17,REVIEW,150,INR,Import pressure
REC1020,16-10-2024,PVC,Injection,Central,Manufacturer,Trader_58,Contract,153.16,117.22,108.77,0.41,ANOMALY,208,INR,Price correction
REC1385,16-10-2024,PET,Film,West,Manufacturer,Trader_80,Contract,76.77,141.8,109.93,-0.30,ANOMALY,395,INR,Stable market
REC1750,16-10-2024,PET,Film,West,Distributor,Trader_80,Spot,109.27,141.8,109.90,-0.01,OK,417,INR,Stable market
REC2115,16-10-2024,HDPE,Textile,North,Trader,Trader_29,Spot,108.22,123.26,111.02,-0.03,OK,130,INR,Low supply
REC2480,16-10-2024,LDPE,Bottle,North,Trader,Trader_66,Contract,98.31,136.21,124.76,-0.21,ANOMALY,683,INR,Import pressure
REC2845,16-10-2024,HDPE,Film,North,Manufacturer,Trader_66,Contract,89.45,69.3,113.79,-0.21,ANOMALY,587,INR,High demand
REC0291,17-10-2024,PP,Blow Moulding,North,Trader,Trader_60,Spot,149.69,123.02,109.77,0.36,ANOMALY,660,INR,Stable market
REC0656,17-10-2024,LDPE,Textile,West,Trader,Trader_49,Contract,67.63,139.19,117.03,-0.42,ANOMALY,665,INR,Price correction
REC1021,17-10-2024,LDPE,Bottle,Central,Trader,Trader_52,Spot,89.81,71.45,111.31,-0.19,REVIEW,293,INR,Low supply
REC1386,17-10-2024,PET,Injection,North,Distributor,Trader_37,Spot,118.62,101.29,98.89,0.20,REVIEW,15,INR,Price correction
REC1751,17-10-2024,LDPE,Film,West,Manufacturer,Trader_9,Contract,129.51,133.18,110.47,0.17,REVIEW,938,INR,Stable market
REC2116,17-10-2024,PET,Injection,South,Manufacturer,Trader_42,Contract,99.13,115.87,112.92,-0.12,REVIEW,698,INR,Import pressure
REC2481,17-10-2024,PVC,Film,South,Distributor,Trader_49,Contract,87.94,152.82,114.71,-0.23,ANOMALY,721,INR,Price correction
REC2846,17-10-2024,LDPE,Bottle,South,Distributor,Trader_24,Contract,90.63,78.73,106.52,-0.15,REVIEW,593,INR,High demand
REC0292,18-10-2024,LDPE,Injection,North,Distributor,Trader_57,Contract,80.76,104.89,113.10,-0.29,ANOMALY,352,INR,Price correction
REC0657,18-10-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_11,Contract,144.23,89.97,107.84,0.34,ANOMALY,115,INR,Low supply
REC1022,18-10-2024,LDPE,Textile,Central,Manufacturer,Trader_79,Spot,96.81,87.5,117.99,-0.18,REVIEW,872,INR,Price correction
REC1387,18-10-2024,LDPE,Injection,East,Distributor,Trader_79,Contract,155.47,153.15,105.41,0.47,ANOMALY,205,INR,High demand
REC1752,18-10-2024,PVC,Blow Moulding,North,Distributor,Trader_77,Spot,144.06,88.79,113.30,0.27,ANOMALY,755,INR,Low supply
REC2117,18-10-2024,PP,Bottle,West,Distributor,Trader_77,Spot,92.81,71.9,104.97,-0.12,REVIEW,223,INR,Import pressure
REC2482,18-10-2024,PET,Film,North,Distributor,Trader_15,Contract,70.92,76.5,102.80,-0.31,ANOMALY,496,INR,Low supply
REC2847,18-10-2024,PET,Film,North,Trader,Trader_18,Contract,104.08,76.5,102.86,0.01,OK,58,INR,Import pressure
REC0293,19-10-2024,LDPE,Blow Moulding,East,Manufacturer,Trader_7,Contract,79.2,127.08,115.61,-0.31,ANOMALY,665,INR,Stable market
REC0658,19-10-2024,HDPE,Textile,West,Distributor,Trader_58,Contract,78.33,71.81,113.73,-0.31,ANOMALY,645,INR,Import pressure
REC1023,19-10-2024,PP,Bottle,South,Distributor,Trader_12,Contract,109.11,111.11,114.13,-0.04,OK,466,INR,Price correction
REC1388,19-10-2024,LDPE,Blow Moulding,North,Trader,Trader_50,Spot,140.33,70.74,112.22,0.25,ANOMALY,949,INR,Low supply
REC1753,19-10-2024,PVC,Blow Moulding,North,Manufacturer,Trader_29,Contract,108.58,144.06,113.12,-0.04,OK,480,INR,Low supply
REC2118,19-10-2024,HDPE,Blow Moulding,Central,Manufacturer,Trader_49,Spot,81.56,96.08,110.44,-0.26,ANOMALY,952,INR,Import pressure
REC2483,19-10-2024,HDPE,Film,West,Manufacturer,Trader_13,Contract,82.06,96.33,103.39,-0.21,ANOMALY,168,INR,Price correction
REC2848,19-10-2024,PVC,Textile,East,Distributor,Trader_26,Contract,88.12,124.12,115.62,-0.24,ANOMALY,281,INR,Stable market
REC0294,20-10-2024,PVC,Injection,East,Distributor,Trader_27,Spot,119.81,127.22,109.57,0.09,OK,580,INR,Price correction
REC0659,20-10-2024,LDPE,Bottle,North,Distributor,Trader_78,Contract,149.22,98.31,126.29,0.18,REVIEW,769,INR,High demand
REC1024,20-10-2024,PET,Film,West,Trader,Trader_30,Contract,153.08,109.27,111.45,0.37,ANOMALY,613,INR,Low supply
REC1389,20-10-2024,PP,Film,East,Trader,Trader_6,Spot,119.98,140.65,123.58,-0.03,OK,930,INR,Low supply
REC1754,20-10-2024,PET,Injection,East,Distributor,Trader_70,Spot,121.39,77.94,111.11,0.09,OK,260,INR,High demand
REC2119,20-10-2024,PP,Textile,North,Trader,Trader_1,Spot,140.2,96.24,110.60,0.27,ANOMALY,282,INR,High demand
REC2484,20-10-2024,HDPE,Blow Moulding,Central,Distributor,Trader_2,Spot,76.83,81.56,108.47,-0.29,ANOMALY,610,INR,Stable market
REC2849,20-10-2024,PVC,Film,West,Distributor,Trader_54,Contract,77.27,99.83,109.80,-0.30,ANOMALY,115,INR,Price correction
REC0295,21-10-2024,PVC,Bottle,North,Manufacturer,Trader_55,Contract,127.46,134.04,111.70,0.14,REVIEW,883,INR,Stable market
REC0660,21-10-2024,PP,Bottle,West,Trader,Trader_37,Spot,134.33,92.81,107.41,0.25,ANOMALY,682,INR,Import pressure
REC1025,21-10-2024,LDPE,Textile,South,Trader,Trader_40,Contract,150.63,113.44,109.43,0.38,ANOMALY,754,INR,Price correction
REC1390,21-10-2024,PVC,Injection,South,Distributor,Trader_59,Spot,126.45,94.93,109.56,0.15,REVIEW,813,INR,Price correction
REC1755,21-10-2024,PP,Textile,East,Manufacturer,Trader_30,Contract,90.4,154.37,114.91,-0.21,ANOMALY,154,INR,Price correction
REC2120,21-10-2024,PVC,Blow Moulding,West,Distributor,Trader_44,Spot,155.76,120.36,119.92,0.30,ANOMALY,489,INR,Import pressure
REC2485,21-10-2024,PP,Textile,North,Distributor,Trader_23,Contract,151.91,140.2,111.93,0.36,ANOMALY,253,INR,Price correction
REC2850,21-10-2024,LDPE,Textile,North,Trader,Trader_18,Contract,146.45,129.62,105.48,0.39,ANOMALY,228,INR,Price correction
REC0296,22-10-2024,PET,Textile,West,Distributor,Trader_58,Contract,83.49,130.37,106.95,-0.22,ANOMALY,454,INR,Stable market
REC0661,22-10-2024,PET,Injection,Central,Trader,Trader_13,Spot,80.64,154.85,111.29,-0.28,ANOMALY,301,INR,Stable market
REC1026,22-10-2024,PET,Textile,Central,Manufacturer,Trader_40,Contract,73.54,79.29,114.00,-0.35,ANOMALY,177,INR,High demand
REC1391,22-10-2024,HDPE,Textile,South,Distributor,Trader_4,Contract,153.4,69.44,112.15,0.37,ANOMALY,7,INR,Stable market
REC1756,22-10-2024,HDPE,Injection,Central,Distributor,Trader_41,Spot,126.36,106.14,111.62,0.13,REVIEW,131,INR,Low supply
REC2121,22-10-2024,LDPE,Injection,Central,Manufacturer,Trader_30,Contract,104.3,85.33,105.76,-0.01,OK,599,INR,Price correction
REC2486,22-10-2024,PET,Bottle,North,Trader,Trader_51,Contract,78.33,148.61,121.15,-0.35,ANOMALY,72,INR,Price correction
REC2851,22-10-2024,PP,Bottle,North,Manufacturer,Trader_51,Contract,118.04,86.14,117.38,0.01,OK,79,INR,Price correction
REC0297,23-10-2024,PET,Injection,West,Distributor,Trader_57,Contract,102.12,146.03,115.77,-0.12,REVIEW,384,INR,Price correction
REC0662,23-10-2024,HDPE,Film,Central,Trader,Trader_16,Contract,118.75,136.91,107.13,0.11,REVIEW,430,INR,Low supply
REC1027,23-10-2024,LDPE,Injection,East,Trader,Trader_35,Contract,77.53,155.47,104.48,-0.26,ANOMALY,305,INR,Stable market
REC1392,23-10-2024,LDPE,Injection,Central,Manufacturer,Trader_79,Spot,105.69,104.3,105.75,0.00,OK,218,INR,High demand
REC1757,23-10-2024,PP,Film,Central,Trader,Trader_54,Spot,158.67,75.66,119.85,0.32,ANOMALY,396,INR,Import pressure
REC2122,23-10-2024,PET,Bottle,East,Distributor,Trader_12,Contract,155.48,113.34,114.37,0.36,ANOMALY,939,INR,Price correction
REC2487,23-10-2024,PP,Film,East,Trader,Trader_61,Contract,116.08,119.98,123.21,-0.06,OK,859,INR,Import pressure
REC2852,23-10-2024,HDPE,Bottle,North,Trader,Trader_47,Contract,146.83,94.8,118.98,0.23,ANOMALY,510,INR,Stable market
REC0298,24-10-2024,PP,Bottle,South,Distributor,Trader_75,Spot,154.92,109.11,116.40,0.33,ANOMALY,703,INR,Import pressure
REC0663,24-10-2024,LDPE,Textile,South,Manufacturer,Trader_28,Contract,94.7,150.63,108.89,-0.13,REVIEW,653,INR,High demand
REC1028,24-10-2024,HDPE,Film,North,Distributor,Trader_7,Spot,112.07,89.45,113.70,-0.01,OK,604,INR,Import pressure
REC1393,24-10-2024,PET,Textile,South,Distributor,Trader_66,Contract,96.48,148.3,114.65,-0.16,REVIEW,812,INR,Low supply
REC1758,24-10-2024,HDPE,Bottle,South,Distributor,Trader_14,Spot,69.66,127.36,109.90,-0.37,ANOMALY,835,INR,Low supply
REC2123,24-10-2024,PP,Injection,East,Distributor,Trader_64,Spot,143.26,108.06,111.30,0.29,ANOMALY,999,INR,Stable market
REC2488,24-10-2024,LDPE,Textile,West,Manufacturer,Trader_44,Spot,121.35,67.63,117.23,0.04,OK,25,INR,Low supply
REC2853,24-10-2024,PVC,Injection,North,Trader,Trader_46,Spot,143.96,76.03,109.46,0.32,ANOMALY,18,INR,Price correction
REC0299,25-10-2024,PVC,Textile,Central,Distributor,Trader_56,Contract,88.43,153.35,117.78,-0.25,ANOMALY,370,INR,Low supply
REC0664,25-10-2024,PP,Injection,North,Distributor,Trader_25,Spot,81.93,78.52,111.26,-0.26,ANOMALY,795,INR,Price correction
REC1029,25-10-2024,PVC,Blow Moulding,Central,Trader,Trader_74,Spot,75.13,134.01,107.72,-0.30,ANOMALY,915,INR,Low supply
REC1394,25-10-2024,PP,Blow Moulding,Central,Trader,Trader_30,Contract,157.84,132.18,125.54,0.26,ANOMALY,311,INR,Low supply
REC1759,25-10-2024,PET,Bottle,South,Distributor,Trader_19,Spot,149.22,155.4,119.45,0.25,ANOMALY,484,INR,Stable market
REC2124,25-10-2024,HDPE,Blow Moulding,South,Manufacturer,Trader_62,Contract,110.7,138.35,130.35,-0.15,REVIEW,145,INR,Stable market
REC2489,25-10-2024,PET,Bottle,Central,Manufacturer,Trader_56,Spot,116.63,137.36,114.50,0.02,OK,835,INR,Price correction
REC2854,25-10-2024,PET,Textile,East,Manufacturer,Trader_39,Contract,91.79,75.89,97.50,-0.06,OK,975,INR,Low supply
REC0300,26-10-2024,LDPE,Film,South,Trader,Trader_15,Spot,128.49,155.54,114.77,0.12,REVIEW,231,INR,Low supply
REC0665,26-10-2024,PP,Film,Central,Trader,Trader_35,Spot,146.62,158.67,121.26,0.21,ANOMALY,338,INR,Stable market
REC1030,26-10-2024,LDPE,Injection,East,Manufacturer,Trader_66,Spot,97.83,77.53,104.26,-0.06,OK,867,INR,Import pressure
REC1395,26-10-2024,HDPE,Injection,North,Distributor,Trader_28,Contract,147.03,82.89,106.61,0.38,ANOMALY,984,INR,Stable market
REC1760,26-10-2024,HDPE,Blow Moulding,North,Trader,Trader_12,Contract,118.42,154.79,118.20,0.00,OK,997,INR,Price correction
REC2125,26-10-2024,PP,Bottle,Central,Manufacturer,Trader_46,Spot,129.03,106.27,112.66,0.15,REVIEW,850,INR,Import pressure
REC2490,26-10-2024,LDPE,Bottle,South,Manufacturer,Trader_72,Contract,74.41,90.63,105.18,-0.29,ANOMALY,516,INR,Stable market
REC2855,26-10-2024,PET,Textile,Central,Trader,Trader_69,Contract,117.04,73.54,114.15,0.03,OK,774,INR,Low supply
REC0301,27-10-2024,PET,Injection,South,Distributor,Trader_75,Spot,135.31,99.13,113.99,0.19,REVIEW,122,INR,Low supply
REC0666,27-10-2024,LDPE,Textile,East,Manufacturer,Trader_70,Contract,103.33,68.44,110.25,-0.06,OK,527,INR,Stable market
REC1031,27-10-2024,PET,Injection,West,Manufacturer,Trader_78,Contract,79.1,102.12,114.02,-0.31,ANOMALY,533,INR,Stable market
REC1396,27-10-2024,PP,Bottle,South,Trader,Trader_47,Spot,95.69,154.92,115.31,-0.17,REVIEW,548,INR,Price correction
REC1761,27-10-2024,PVC,Bottle,East,Trader,Trader_79,Contract,88.95,100.33,112.54,-0.21,ANOMALY,401,INR,High demand
REC2126,27-10-2024,HDPE,Bottle,East,Trader,Trader_63,Spot,106.32,78.56,116.62,-0.09,OK,611,INR,Import pressure
REC2491,27-10-2024,PP,Film,North,Trader,Trader_77,Spot,95.29,109.36,110.62,-0.14,REVIEW,601,INR,Import pressure
REC2856,27-10-2024,PP,Blow Moulding,Central,Trader,Trader_17,Spot,72.91,157.84,121.49,-0.40,ANOMALY,486,INR,Stable market
REC0302,28-10-2024,PET,Injection,Central,Trader,Trader_67,Contract,107.57,80.64,111.13,-0.03,OK,416,INR,Stable market
REC0667,28-10-2024,PET,Blow Moulding,North,Trader,Trader_16,Contract,102.86,114.75,107.83,-0.05,OK,587,INR,Low supply
REC1032,28-10-2024,HDPE,Bottle,Central,Trader,Trader_6,Contract,125.42,142.03,112.97,0.11,REVIEW,144,INR,High demand
REC1397,28-10-2024,HDPE,Blow Moulding,North,Trader,Trader_62,Spot,109.06,118.42,117.84,-0.07,OK,564,INR,Import pressure
REC1762,28-10-2024,LDPE,Bottle,North,Manufacturer,Trader_58,Contract,155.71,149.22,128.02,0.22,ANOMALY,927,INR,Low supply
REC2127,28-10-2024,PP,Injection,East,Trader,Trader_16,Contract,118.08,143.26,111.59,0.06,OK,881,INR,High demand
REC2492,28-10-2024,PET,Film,Central,Distributor,Trader_20,Contract,69.87,119.22,113.61,-0.39,ANOMALY,394,INR,Low supply
REC2857,28-10-2024,PVC,Blow Moulding,North,Trader,Trader_26,Contract,151.95,108.58,114.56,0.33,ANOMALY,193,INR,Price correction
REC0303,29-10-2024,LDPE,Film,North,Manufacturer,Trader_32,Spot,154.06,81.96,107.81,0.43,ANOMALY,955,INR,Low supply
REC0668,29-10-2024,LDPE,Film,North,Distributor,Trader_66,Spot,81.14,81.96,106.82,-0.24,ANOMALY,675,INR,High demand
REC1033,29-10-2024,LDPE,Bottle,East,Distributor,Trader_69,Spot,155.2,75.67,116.99,0.33,ANOMALY,770,INR,High demand
REC1398,29-10-2024,HDPE,Textile,North,Manufacturer,Trader_42,Contract,104.43,108.22,110.78,-0.06,OK,331,INR,High demand
REC1763,29-10-2024,LDPE,Bottle,North,Manufacturer,Trader_5,Contract,110.92,155.71,127.07,-0.13,REVIEW,406,INR,Stable market
REC2128,29-10-2024,HDPE,Textile,South,Distributor,Trader_33,Contract,70.51,153.4,110.55,-0.36,ANOMALY,710,INR,Import pressure
REC2493,29-10-2024,PP,Blow Moulding,South,Trader,Trader_52,Spot,102.59,91.39,111.53,-0.08,OK,540,INR,Low supply
REC2858,29-10-2024,LDPE,Blow Moulding,East,Distributor,Trader_56,Spot,103.4,79.2,115.11,-0.10,REVIEW,368,INR,Import pressure
REC0304,30-10-2024,PET,Film,West,Manufacturer,Trader_42,Contract,134.98,153.08,112.26,0.20,ANOMALY,360,INR,Stable market
REC0669,30-10-2024,HDPE,Bottle,Central,Trader,Trader_77,Contract,101.39,125.42,112.36,-0.10,OK,732,INR,Stable market
REC1034,30-10-2024,PP,Bottle,Central,Distributor,Trader_36,Spot,159.69,129.03,114.71,0.39,ANOMALY,282,INR,High demand
REC1399,30-10-2024,LDPE,Blow Moulding,South,Manufacturer,Trader_36,Contract,79.16,121.3,112.05,-0.29,ANOMALY,768,INR,Low supply
REC1764,30-10-2024,PET,Film,East,Manufacturer,Trader_34,Contract,96.51,136.92,110.80,-0.13,REVIEW,278,INR,Import pressure
REC2129,30-10-2024,PVC,Blow Moulding,West,Trader,Trader_78,Spot,131.15,155.76,120.72,0.09,OK,114,INR,Import pressure
REC2494,30-10-2024,PET,Textile,West,Trader,Trader_43,Spot,82.92,83.49,106.06,-0.22,ANOMALY,115,INR,High demand
REC2859,30-10-2024,PET,Film,East,Distributor,Trader_12,Spot,102.4,136.92,110.44,-0.07,OK,243,INR,Import pressure
REC0305,31-10-2024,PP,Injection,South,Trader,Trader_47,Contract,108.5,135.65,113.26,-0.04,OK,258,INR,Import pressure
REC0670,31-10-2024,LDPE,Injection,East,Distributor,Trader_27,Spot,147.8,97.83,105.63,0.40,ANOMALY,542,INR,High demand
REC1035,31-10-2024,PVC,Injection,South,Manufacturer,Trader_57,Contract,100.65,126.45,109.17,-0.08,OK,667,INR,High demand
REC1400,31-10-2024,PP,Injection,North,Manufacturer,Trader_58,Contract,155.99,81.93,113.39,0.38,ANOMALY,203,INR,Import pressure
REC1765,31-10-2024,PVC,Bottle,South,Distributor,Trader_5,Spot,82.24,133.01,111.80,-0.26,ANOMALY,849,INR,Import pressure
REC2130,31-10-2024,HDPE,Film,East,Distributor,Trader_55,Spot,70.02,97.17,103.31,-0.32,ANOMALY,56,INR,Import pressure
REC2495,31-10-2024,PP,Textile,West,Distributor,Trader_71,Contract,118.36,109.07,106.58,0.11,REVIEW,953,INR,Stable market
REC2860,31-10-2024,PP,Blow Moulding,North,Distributor,Trader_78,Contract,93.76,149.69,109.04,-0.14,REVIEW,405,INR,Import pressure
REC0306,01-11-2024,PVC,Film,Central,Manufacturer,Trader_57,Spot,119.09,65.41,99.12,0.20,ANOMALY,547,INR,Price correction
REC0671,01-11-2024,PP,Film,South,Manufacturer,Trader_57,Spot,99.5,158.41,126.55,-0.21,ANOMALY,802,INR,High demand
REC1036,01-11-2024,LDPE,Blow Moulding,East,Manufacturer,Trader_4,Spot,121.91,103.4,115.38,0.06,OK,515,INR,Low supply
REC1401,01-11-2024,PP,Film,South,Manufacturer,Trader_30,Contract,103.41,158.41,125.59,-0.18,REVIEW,920,INR,Stable market
REC1766,01-11-2024,PP,Bottle,East,Manufacturer,Trader_14,Contract,88.22,116.64,101.79,-0.13,REVIEW,986,INR,High demand
REC2131,01-11-2024,HDPE,Film,North,Distributor,Trader_41,Spot,142.62,112.07,115.08,0.24,ANOMALY,619,INR,Low supply
